App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox Web Browser,iOS,989804926,2156082415,China,10.6,3,2018-02-02,蔚蓝930,标签问题,标签能不能加到统一的地方啊，非要区别成pc和手机，很麻烦的啊,Tags problem,"Tags can be added to a unified place, ah, have to distinguish between pc and mobile phone, a lot of trouble ah",,
Firefox Web Browser,iOS,989804926,2155124470,Japan,10.5,4,2018-02-01,Vekiy,UIが,UI仕様を決めている人は、このアプリを使ってないような気がする。,UI,People who have decided UI specifications do not seem to use this application.,,
Firefox Web Browser,iOS,989804926,2154906800,Spain,10.6,5,2018-02-01,J lagares,Genial,"Rápido, eficiente y le da 20 vueltas a safari",Great,"Fast, efficient and gives 20 laps to safari",,
Firefox Web Browser,iOS,989804926,2154884488,Australia,10.6,5,2018-02-01,presque vu,Smooth,Easy to use fast browser.,,,delighted,
Firefox Web Browser,iOS,989804926,2154694403,USA,10.6,2,2018-02-01,scottjl,Can't block ads??? 👎🏻👎🏻👎🏻,"Mozilla makes Focus, an ad blocker for iOS but their own browser can't block ads? What's the point. Guess I am stuck with Safari.",,,,
Firefox Web Browser,iOS,989804926,2154498024,Germany,10.6,2,2018-02-01,Mistercinema,Bisher top. Nach neuestem Update kein Start mehr,Schade bisher war ich mehr als zufrieden Firefox auch endlich auf dem iPhone nutzen zu können. Seit dem letzten Update startet die App leidet nicht mehr. Drücke ich auf das Icon zeigt mein iPhone 6 plus ios 10.3.2 keine Redaktion darauf. Bitte schnell wieder fixen.,So far top. After the latest update no more start,Too bad I was more than happy to finally be able to use Firefox on the iPhone. Since the last update the app starts no longer suffers. I press the icon shows my iPhone 6 plus ios 10.3.2 no editorial on it. Please fast fix again.,,
Firefox Web Browser,iOS,989804926,2154450124,Japan,10.6,3,2018-02-01,こんたん,特色がない,"ブラウザとしては悪くないんだけど、デスクトップ版と比較して売りがない。
これぞ火狐という売りが。
せめて検索を下位置にするくらいの対応はしてもらいたい。",I do not have a feature,"Although it is not bad as a browser, there is no selling compared to the desktop version. This is a selling called a fox. I would like you to respond at least as long as searching down.",,
Firefox Web Browser,iOS,989804926,2154363441,Germany,10.6,2,2018-02-01,GruuvyChicken,Keine genauen Update Infos,Das nervt einfach nur,No exact update info,That just annoys,,
Firefox Web Browser,iOS,989804926,2154254174,China,10.6,1,2018-02-01,大叔煮的咖啡,用户体验差,由于工作中应用的软件捆绑火狐，所以只能一直用火狐，在工作中发现一些问题，意见反馈了很多次，到现在还是老样子，差，差，差……,Poor user experience,"As the software bundled in the work of Firefox, so I can only use Firefox, found some problems in the work, comments many times, until now still the same, poor, poor, poor ... ...",,
Firefox Web Browser,iOS,989804926,2154141702,Philippines,10.6,4,2018-02-01,OBYT,Twitter compatibility,No “Open in Firefox” function when using Twitter. Only the “Add to Firefox Reading List” feature is available with Twitter.,,,meh,
Firefox Web Browser,iOS,989804926,2154123998,Japan,10.6,3,2018-02-01,上海蓬莱,アドオンがない,実装予定はないのでしょうか？,There is no add-on,Is there no plan to implement it?,,
Firefox Web Browser,iOS,989804926,2153620540,Russia,10.4,5,2018-02-01,M.igra,Нет звука на сайтах,"Уважаемый Мазила!У вас не включается звук на сайтах и делает это система.Так-же ,очень часто тормозит видео или не включается вообще,все это,делается для дескридитации браузера,хочу чтобы Вы это знали,потому что ,Ваш браузер является лучшим,на сегодняшний день из всех.С Уважением Пользователь,(Когда я включила звук и видео с приложения эпл то звук сразу фантастически включился)))...",No sound on sites,"Dear Mazil! You do not turn on the sound on the sites and make it a system. So, very often the video slows down or does not turn on at all, all this is done for the descriptivation of the browser, I want you to know this because your browser is the best, To date, from all. With respect to the user, (When I turned on the sound and video from the application epl then the sound immediately turned on fantastically))) ...",,
Firefox Web Browser,iOS,989804926,2153370287,Sweden,10.5,3,2018-02-01,RadillacVIII,Missing features and customization,"I do miss the possibility to customize the browser, an adblocker and swipe gestures (see Sleipnir iOS browser) would be highly welcomed additions and make ones browser experience some much enjoyable.",,,happy,
Firefox Web Browser,iOS,989804926,2153022192,Brazil,10.5,1,2018-02-01,Highway180,Qualidade das imagens,"O navegador é rápido, porém a qualidade das imagens deixa a desejar...",Image quality,"The browser is fast, but the quality of the images leaves much to be desired ...",,
Firefox Web Browser,iOS,989804926,2152439548,Russia,10.5,3,2018-02-01,Канамаи,),Не работает пароль и тач айди!!!!!!!! Исправьте!!!!,),The password and touch typing does not work !!!!!!!! Correct !!!!,,
Firefox Web Browser,iOS,989804926,2151824050,USA,10.5,4,2018-02-01,IM Toast,Mashable reporting security flaw...,In Firefox iOs and desktop.,,,,
Firefox Web Browser,iOS,989804926,2151189308,Brazil,10.5,5,2018-01-31,kaik marques,Top no Iphone X,Sem palavras 🤙👏,Top no Iphone X,Lost for words,,
Firefox Web Browser,iOS,989804926,2151165329,USA,10.5,1,2018-01-31,Disgusted201111,Useless,"No bookmarks bar, so it takes at least 3 steps to activate a bookmark. It’s hard to imagine how any serious software developer could release such a crippled product.",,,sad,
Firefox Web Browser,iOS,989804926,2151018851,Japan,10.5,2,2018-01-31,もぐら隊長,Safariには少し劣る,"3D touchに対応してないです。
また、ファイルのダウンロードから他のアプリにコピーすることができないので、別のブラウザーで開かないといけないですね",Slightly inferior to Safari,"It is not compatible with 3D touch. Also, since you can not copy from file download to other applications, you have to open it in another browser",,
Firefox Web Browser,iOS,989804926,2150708492,USA,10.5,5,2018-01-31,Cas1985,Completely revamped,"If you used this browser anytime before the major redesign, you should try it again.",,,,
Firefox Web Browser,iOS,989804926,2149549846,USA,10.5,2,2018-01-31,///Zain,"Very buggy, after many releases still no fixes.","As much as I love the team at Mozilla, their testing team just isn’t doing good. In terms of mobile devices they do not address issues even after many releases. 

Many times the entire app will be unresponsive to any gestures, making you force quit the application and restarting it. Sometimes you also have to close the tab even after a restart. Second, is their copy and paste... you must hold longer than apples normal settings to even copy a link. Normally you could click once on the address bar to select the entire thing but Mozilla thinks we want to edit the middle of our link when we click on it. Another is pop up light boxes are very buggy and become unresponsive. As you’re adding new features please also keep in mind to fix your bugs. I am no longer using this browser after 3 months of skeptical transition to a new browser but it seems I’ll be heading back to chrome for now. Sorry Team @ Mozilla.",,,sad,
Firefox Web Browser,iOS,989804926,2149312380,Japan,10.5,5,2018-01-31,トップスター22,使いやすくなりました,"初めに出た時はどうなることかと思いましたが、待っていて良かった。
デスクトップのQuantumと共に、iPhoneでもこれがメインです。",It became easy to use,"I thought about what happens when I first went out, but I was glad that I could wait. Along with the desktop Quantum, this is also the main on iPhone.",,
Firefox Web Browser,iOS,989804926,2148984227,Turkey,10.5,1,2018-01-31,mernoir,Geçmişi Silme,Tarayıcı geçmişini toplu olarak silemiyoruz.Tek tek seçip silmemiz gerekiyor.,Delete History,We can not delete the browser history in bulk. We only need to select and delete it.,,
Firefox Web Browser,iOS,989804926,2148200902,USA,10.5,1,2018-01-31,Gyreandgimble,Planned obsolescence,"With Apple’s planned obsolescence for iPhones, this app is slower than a Cupertino traffic jam. Terrible. 1 star is too generous.",,,sad,
Firefox Web Browser,iOS,989804926,2146765123,France,10.5,3,2018-01-30,Rocou,Pas de gestion des Mots de passe iCloud,Pas de gestion des Mots de passe iCloud. C’est vraiment dommage.,No management of iCloud passwords,No management of iCloud passwords. It&#39;s a shame.,,
Firefox Web Browser,iOS,989804926,2146558421,France,10.5,5,2018-01-30,xtavian,Excellent 👌🏽,Superbe appli j'ai viré Google Chrome,,,delighted,
Firefox Web Browser,iOS,989804926,2146311625,China,10.5,2,2018-01-30,RealBlueSola,不能上推特,骗人。。,Can not tweet,Lie. .,,
Firefox Web Browser,iOS,989804926,2146017129,China,10.5,5,2018-01-30,liuys4,一般的浏览器,我就是测试一下我的评论什么时候能上去,General browser,I just test my comments when to go up,,
Firefox Web Browser,iOS,989804926,2144399226,Japan,10.5,1,2018-01-30,まどべねこ,最新版にしたら落ちる,OSをアップデートしたら解消するのだろうか？？？ ←iPhone7で使用してます。開いたとたんに落ちます。再起動してもだめで、何も見られず困っています。,I will fall if I update it,"Will it be resolved by updating the OS? What? What? ← I use it on iPhone 7. It will fall as soon as it opens. It is useless to restart, I can not see anything and I am in trouble.",,
Firefox Web Browser,iOS,989804926,2143914908,China,10.5,5,2018-01-30,yorkeleem&lee,PC版的使用習慣保持著。就客戶習慣而言，某公司的U某瀏覽器客戶體驗最佳,PC版的使用習慣保持著。就客戶習慣而言，某公司的U某瀏覽器客戶體驗最佳，這點不可否認，火狐瀏覽器還有改進空間。是否開啟開發捐贈。望告知,"PC version of the habit to keep. As far as customer habits are concerned, a company&#39;s U browser experience is best","PC version of the habit to keep. As far as customer habits are concerned, it&#39;s undeniable that there is still room for improvement in the browser experience of a company&#39;s browser. Whether to start the development of donations. Hope to inform",,
Firefox Web Browser,iOS,989804926,2143037838,USA,10.5,1,2018-01-29,S3th yat3s,CRASH,"Crash 
Open...crash 
Reopen restore tabs... crash 
...Worse than my moms driving",,,angry,
Firefox Web Browser,iOS,989804926,2142787028,Japan,10.5,1,2018-01-29,まどべねこ,最新版にしたら落ちる,iPhone7で使用してます。開いたとたんに落ちます。再起動してもだめで、何も見られず困っています。,I will fall if I update it,"I use it on iPhone 7. It will fall as soon as it opens. It is useless to restart, I can not see anything and I am in trouble.",,
Firefox Web Browser,iOS,989804926,2142018787,USA,10.5,5,2018-01-29,JudahBarr,It’s better,"I like it a lot more then chrome now! I used to be a big chrome user, but after 
I heard about firefox’s new design change in beta I have been using it to join all my apple devices with my windows devices and the experience has been great. Given you can do that with chrome as well, but Firefox seems to be faster and easier to use just in general.",,,happy,
Firefox Web Browser,iOS,989804926,2140465216,China,10.5,3,2018-01-29,化德,阅读模式要改进,新的阅读模式不好用了，要左右滑动的，最好上下翻页即可，无需左右操作,Reading mode to improve,"The new reading mode is not easy to use, to slide around, the best flip up and down, no need to operate",,
Firefox Web Browser,iOS,989804926,2140247332,Russia,10.4,3,2018-01-29,Zhuhliy,"В целом отлично, но...","В один прекрасный момент браузер перестал загружать изображения, в то время как в safari все работает как надо. Прото цветные квадраты вместо jpg картинок.","Overall excellent, but ...","At one point the browser stopped uploading images, while in safari everything works as it should. Proto colored squares instead of jpg images.",,
Firefox Web Browser,iOS,989804926,2138356469,Japan,10.5,1,2018-01-29,IDOL-LOVE,落ちる,開いて、ページを表示する時に落ちる。,drop down,It opens and falls when displaying the page.,,
Firefox Web Browser,iOS,989804926,2137798506,India,10.5,5,2018-01-28,Sahil S.K,جیلانی گلزار,"سوچتا ہوں گزرے گی کیسے زندگی
قرض رہ  گئ  ہے محبت تمھاری 
جیلانی گلزار",Jailani Gulzar,I think how to live life is your love for you,,
Firefox Web Browser,iOS,989804926,2137483699,Germany,10.5,5,2018-01-28,Davide Lorenzon,Auch 10.5 einwandfrei!,Seit der Umstellung auf Photon Design schbelle Aktualisierungen und sehr stabiles Surfen.,Also 10.5 perfect!,"Since switching to Photon Design, there have been some updates and very stable surfing.",,
Firefox Web Browser,iOS,989804926,2137228363,Brazil,10.4,2,2018-01-28,AndreKrieg,Can’t sync my bookmarks,Não sincroniza os favoritos com o do desktop...,,,,
Firefox Web Browser,iOS,989804926,2136858272,Russia,10.5,5,2018-01-28,поиотл,Алплат,Рараоао,Alplat,Raraoao,,
Firefox Web Browser,iOS,989804926,2136313748,France,10.5,4,2018-01-28,Pandinus57,Enfin !,"Enfin, un bon navigateur, aussi bon que sur pc",Finally !,"Finally, a good browser, as good as on pc",,
Firefox Web Browser,iOS,989804926,2135938530,Spain,10.5,1,2018-01-28,adrick+++,Pesimo,"No tiene soporte de flash ni chrome o Safari , una basura como todos los navegadores para móviles 

Vaya tarugos premiando un navegador incompleto",Appalling,"It has no flash or chrome support or Safari, a garbage like all mobile browsers Vaya tarugos rewarding an incomplete browser",,
Firefox Web Browser,iOS,989804926,2135660924,Sri Lanka,10.5,5,2018-01-28,malithrw,Best browser for mobile!,World’s best open source browser for iOS. Nuff said.,,,happy,
Firefox Web Browser,iOS,989804926,2135256883,Russia,10.5,3,2018-01-28,Рафаэль Мавлиханов,Дизайн,"Честно, это очень хороший браузер, с достаточно длинной историей, но дизайн, откровенно, очень старый, просто не приятно таким пользоваться. Сделайте все как-нибудь по современнее, минималистичнее.",Design,"Honestly, this is a very good browser, with a fairly long history, but the design, frankly, very old, just not pleasant to use. Make it somehow modern, minimalistic.",,
Firefox Web Browser,iOS,989804926,2134239545,Germany,10.5,1,2018-01-27,Husky1,Stürzt dauernd ab !!!,Stürzt dauernd ab nach neuestem Updaten !!!! Hoffe ihr behebt den Fehler sofort !!!!,Always crashes !!!,Always crashes after the latest update !!!! Hope you fix the mistake immediately !!!!,,
Firefox Web Browser,iOS,989804926,2133695313,Romania,10.4,3,2018-01-27,Nime-n lume,No pinch to zoom?,"That's all I have to say. Also, add support for Firefox themes.",,,,
Firefox Web Browser,iOS,989804926,2133353173,Switzerland,10.4,3,2018-01-27,tyeg,Identifiants,"La liste d’identifiants ne s’affiche plus, et charge dans le vide!!",Identifiers,"The list of identifiers is no longer displayed, and load in a vacuum !!",,
Firefox Web Browser,iOS,989804926,2133352904,USA,10.4,5,2018-01-27,S67star,Good browser,"Once you get used to it, it works great. I like it. At least they believe in privacy.",,,happy,
Firefox Web Browser,iOS,989804926,2133075518,India,10.5,3,2018-01-27,aaravindan9,Remove the font bar in reading mode,"Hi Team,
Please remove the font settings bar once the read mode is turned on as it’s taking more space.",,,happy,
Firefox Web Browser,iOS,989804926,2132840846,China,10.5,1,2018-01-27,玩甲,可以呢,可以呢,Can it be?,Can it be?,,
Firefox Web Browser,iOS,989804926,2132551921,Brazil,10.5,5,2018-01-27,Leandroxe,THE BEST,"O melhor de todos, rápido, eficiente e leve!!!",THE BEST,"Best of all, fast, efficient and light !!!",,
Firefox Web Browser,iOS,989804926,2132228595,France,10.5,2,2018-01-27,Seb559,Manque 3D touch pour les liens,"Navigateur assez confortable.
On note de gros progrès fait sur cette dernière version. Manque le support du 3D touch pour prévisualiser les liens!!
Merci de faire des release notes valide!

Nice version. A lot of usability improvmements on this last version. However, firefox is lacking the support of 3D touch to preview links. This is a must have!!
Also please provide release notes instead of copying and pasting the same thing on each releases!",Miss 3D touch for links,"Navigateur assez confortable.
On note de gros progrès fait sur cette dernière version. Manque le support du 3D touch pour prévisualiser les liens!!
Merci de faire des release notes valide!

Nice version. A lot of usability improvmements on this last version. However, firefox is lacking the support of 3D touch to preview links. This is a must have!!
Also please provide release notes instead of copying and pasting the same thing on each releases!",,
Firefox Web Browser,iOS,989804926,2131529615,Kazakstan,10.5,1,2018-01-27,Безделн&К,Убийцы!!!,Что Вы сделали!? Где те фирменные фишки??? За что теперь любить этот браузер? Он стал таким же обыкновенным браузером как все другие ничем не отличающимся. Зачем я обновился. Преждняя версия была 100раз лучше! Зачем мне теперь этот браузер когда есть более шустрый стандартный браузер???,The killers!!!,What did you do !? Where are those company chips ??? For that now love this browser? It became the same ordinary browser as all the others are no different. Why I updated. The previous version was 100 times better! Why should I now this browser when there is a more nimble standard browser ???,,
Firefox Web Browser,iOS,989804926,2130698068,Turkey,10.5,5,2018-01-27,enginozturk,İnanılmaz Ötesi,Kesinlikle kusursuz gizlilik ve güven için tercihiniz Firefoxdan yana olmalı. Yeni sürümüyle performans açısından da rakiplerine bende varım demeyi başaran harika bir tarayıcı. (Güncelleme notlarıda güncellense keşke.),Beyond Incredible,You should definitely opt for Firefox for absolute privacy and trust. It is a great browser that has succeeded in saying that I have come to the competition with the new version in terms of performance. (I wish to update the update notes.),,
Firefox Web Browser,iOS,989804926,2130434987,Mexico,10.5,4,2018-01-26,adrianpusheen,It needs better bookmark management,"Also, I would like a more Applesque design.",,,,
Firefox Web Browser,iOS,989804926,2130430616,Taiwan,10.5,4,2018-01-26,Yosta Liu,書籤功能殘缺,不能排順序、不能修改，只能刪除重來,Bookmarks incomplete function,"Can not be sorted, can not be modified, only to delete the re-come",,
Firefox Web Browser,iOS,989804926,2130286708,United Kingdom,10.5,3,2018-01-26,Legneeuk,What has actually changed?????,"Amongst other things, the menu has not changed. You still have to deep click to open the Homepage! 
Try Google!",,,,
Firefox Web Browser,iOS,989804926,2129810799,Germany,10.5,1,2018-01-26,Turtano,No way pocket,"Hello Firefox team, 

i can't accept pocket.

 Every day on my screen i see this monkey face donald trump. 

When you not give me the possiblility to the delete pocket i will delete complete Firefox.

It's not acceptable that you show me weard news who i don't like.",,,angry,
Firefox Web Browser,iOS,989804926,2129763995,United Kingdom,10.5,1,2018-01-26,Brumyum,Logins still not working,Just updated iPhone X logins still not working please fix thanks,,,sad,
Firefox Web Browser,iOS,989804926,2129218909,USA,10.5,4,2018-01-26,TN787,New look?,Exactly the same. What’s new?,,,,
Firefox Web Browser,iOS,989804926,2128521004,USA,10.5,2,2018-01-26,JoePatriot,10.5,Looks no different than previous version. What’s the big deal???,,,,
Firefox Web Browser,iOS,989804926,2128476861,Germany,10.5,3,2018-01-26,Fontspitz,Modus „Ohne Grafiken“ fehlt immer noch,"Der in der App Beschreibung unter Neues erwähnte neue Modus „ohne Grafiken“ fehlt einfach, sowohl auf iPhone als auch auf iPad.
Auf manchen Screenshots sieht man die Option „Grafiken ausblenden“, jedoch scheint dies nicht in der endgültigen Version gelandet zu sein. Es hat mich über eine halbe Stunde der Suche in der App und Recherche im Internet gekostet um festzustellen, dass es nicht an mir liegt sondern an Mozilla.",Mode &quot;without graphics&quot; is still missing,"The new mode &quot;without graphics&quot; mentioned in the app description under New is simply missing on both the iPhone and the iPad. On some screenshots you can see the option &quot;hide graphics&quot;, but this does not seem to have landed in the final version. It took me over half an hour searching the app and researching the internet to see that it was not me but Mozilla.",happy,
Firefox Web Browser,iOS,989804926,2128099348,China,10.5,5,2018-01-26,zoenbo,app图标没有以前好看,现在的图标是真不好看，还是喜欢以前白底的那个。希望下个版本能改变一下,app icon did not look good before,"Now the icon is really not good, or like the previous white. I hope the next version can change",,
Firefox Web Browser,iOS,989804926,2127999885,Israel,10.5,1,2018-01-26,Wd75,Why you don’t write update changes???,"I really like this browser and i use it on my pc and my iPhone !! But why you do-not have dedicated webpage (like the pc version Firefox) with all the updates Changes listed??? Please when you update the browser for iOS write the changes in the AppStore app description update (bug fix, new interface etc) and make webpage dedicated fir iOS Firefox only with all changes log it have each update.",,,angry,
Firefox Web Browser,iOS,989804926,2127889152,United Kingdom,10.4,1,2018-01-26,BigMfic,"UNUSEABLE + OH SO SLOW ,  CUTS OFF ALL CONTENT AFTER PAGE AND A HALF","Dreadful , and no ZERO star available

Takes ages to load",,,angry,
Firefox Web Browser,iOS,989804926,2127391912,Russia,10.5,1,2018-01-26,Katherine Schwarz,На пути к успеху,"1. Сделайте поддержку старых iOS
2. Добавьте дополнения или возможность блокировать рекламу
3. Измените окно всех вкладок, это очень неудобно. Возьмите пример с браузера iOS.
4. Сильно тормозит ввод в адресную строку
5. Очень долго запускается если выгружен из озу",On the way to success,"1. Make support for older iOS 2. Add add-ons or the ability to block ads 3. Change the window of all tabs, it&#39;s very inconvenient. Take an example from the iOS browser. 4. Strongly inhibits the input to the address line 5. It takes a very long time to run if unloaded from the OSE",,
Firefox Web Browser,iOS,989804926,2126582573,Australia,10.4,4,2018-01-25,HSMC7423,Same problem as chrome,"Both of the stores, chrome and mozilla, don’t support extensions or themes! I don’t know why, and it is really frustrating. Please change this, thank you.",,,meh,
Firefox Web Browser,iOS,989804926,2126021209,Germany,10.4,4,2018-01-25,H1,Mit Sync der Bookmarks,...Endlich,With sync of bookmarks,...Finally,,
Firefox Web Browser,iOS,989804926,2125762703,Greece,10.4,5,2018-01-25,Alxts,Amazingly fast,Η βελτίωση που έχει γίνει είναι απίστευτη. Ειδικά στα θέματα απορρήτου και ιδιωτικότητας δεν υπάρχει καλύτερο. Όσον αφορά την ταχύτητα περιήγησης ίσως είναι αυτή τη στιγμή ο γρηγορότερος.,Amazingly fast,"The improvement that has been made is incredible. Especially in matters of privacy and privacy there is no better. As for the speed of browsing, it may be the fastest at the moment.",,
Firefox Web Browser,iOS,989804926,2125224899,United Kingdom,10.4,3,2018-01-25,Gary C78,Saved Login fails,"Unfortunately I have to go back to safari. Firefox looks and feels better but it’s not saving my logins and most sites I visit require me to login. Having various passwords I need a browser that saves every login name and password and so far I cannot get Firefox to remember a single login 

Until this is fixed I won’t have the patience to use your browser",,,meh,
Firefox Web Browser,iOS,989804926,2124675704,Russia,10.4,3,2018-01-25,Gens777,Не очень!,Почему нет расширений?,Not really!,Why are there no extensions?,,
Firefox Web Browser,iOS,989804926,2123815814,USA,10.4,2,2018-01-25,fjpoblam,Bookmarks not editable AFAIK; can’t “view source”; no “Open in”,"Advantage over Safari? Granular control over what parts of browser data may be purged: JUST history or JUST cookies or JUST cache… (Safari gives you all or nothing). And you can ship “mailto” links elsewhere instead of Mail.

Beyond that, nothing. Can’t edit bookmarks AFAIK except by editing on laptop. Syncing is slovenly. Can’t “view source” (easy with a tricky Safari bookmark).

The Mozilla folk didn’t see fit to register Firefox as an app available in the Share activities (“Open In”). Heck, I can open most stuff even in my Wikipedia reader app. It should be no big deal for Mozilla to get Firefox down in the list.

Bookmarks, view source, open-in: dealbreakers for me.",,,happy,
Firefox Web Browser,iOS,989804926,2123563770,Japan,10.4,5,2018-01-25,manbo888,Chromeに負けない。,"Chromeに負けない位の早さで使ってます。
非営利団体として素晴らしい",Do not defeat Chrome.,I use it as soon as I can not lose to Chrome. It is wonderful as a nonprofit organization,,
Firefox Web Browser,iOS,989804926,2123536829,USA,10.4,4,2018-01-25,Mr. PJ Crabtree,Add 3 Touch for 5 Stars,This is all that is stopping me from using this on all my devices,,,happy,
Firefox Web Browser,iOS,989804926,2122198148,USA,10.4,3,2018-01-24,WebThingy,Good & Bad,"I really wish you would allow private browsing by default, Safari & Brave do it, and Focus is not the answer (none of the other features I need in it).
Brave really has it down, you can turn things on and off as you wish, better control over defaults, without having to make two browsers.
I love Firefox on Desktop but the iOS version leaves me frustrated. I would love to use Firefox for iOS and utilise Sync with my desktop version of Firefox, but you ask me to give up too much to do that.",,,happy,
Firefox Web Browser,iOS,989804926,2121640893,Germany,10.4,5,2018-01-24,",.-+’*#",Nice alternative,"feature request
- bookmark sorting",,,,
Firefox Web Browser,iOS,989804926,2121577948,USA,10.4,1,2018-01-24,MildCaffeLatte,Recommendations from pocket,"I do not like apps that shove unwanted news into my brain, and Firefox is one of them ;(

I wouldn’t mind if it was easy to disable the recommendations, but it was not.",,,meh,
Firefox Web Browser,iOS,989804926,2121526467,Belgium,10.4,3,2018-01-24,Gregory.tunongarcia,Bien mais...,"Les addons me manquent beaucoup le service de synchronisation est super merci au dev domage que vous avez arrêté Firefox os qui est sublime j'adorerais en avoir même si obsolette je l'avais avec B2 gecko droid .Apk avec la sublime version 2.5 un jour je l'acheterais d'occasion car je sais pas où en trouvé mais au sinon merci au développer pour leur acharnement bien placé...
Grégory pseudo Firefox i-Fluttered-Fox",Good but...,The addons miss me a lot sync service is great thanks to the dev damage that you stopped Firefox bone is sublime I would love to have even if obsolete I had it with B2 gecko droid .Apk with the sublime version 2.5 a day I buy it used because I do not know where to find but otherwise thank you to develop for their perseverance well placed ... Grégory pseudo Firefox i-Fluttered-Fox,happy,
Firefox Web Browser,iOS,989804926,2121047071,Japan,10.4,5,2018-01-24,タスクバー,いつもお世話になってます,"以下の点以外は特に文句無い使い勝手です。
というかSyncのおかげで他のブラウザを使う気になれないんですよね。

不満は他アプリで表示されてるリンクをFirefoxで開けない事。
共有メニューに「Firefoxで開く」が欲しいです🤔",Always thank you for your help,"Except for the following points it is useless without complaint. Or, thanks to Sync, I do not feel like using other browsers. Do not be dissatisfied with Firefox to open links displayed by other applications. I want &quot;Open in Firefox&quot; in the share menu です",,
Firefox Web Browser,iOS,989804926,2120883044,Italy,10.4,4,2018-01-24,Dottmda,Finalmente,Finalmente!,Finally,Finally!,,
Firefox Web Browser,iOS,989804926,2120587516,Russia,10.4,1,2018-01-24,Katherine Schwarz,Советы,"1. Сделайте поддержку старых iOS
2. Сделайте блокировку рекламы
3. Измените окно открытых вкладок, это очень неудобно. Возьмите пример с браузера iOS.
После решения этих недочётов, поставлю 5 звёзд",Advice,"1. Make the old iOS 2 support. Make the ad blocking. 3. Change the open tab window, it&#39;s very inconvenient. Take an example from the iOS browser. After solving these shortcomings, I will put 5 stars",,
Firefox Web Browser,iOS,989804926,2119628047,Sweden,10.4,5,2018-01-23,Snokentoken,1000 gånger bättre än safari,"Snabbare snyggare och fler inställningar än safari. Kan skicka vidare tabs från telefon till datorn och vice versa när man antingen är på språng eller kommer hem och vill ha en större skärm att läsa på. Kan byta ut vilken mail som ska öppnas när du klicka på en mail länk på en sida, helt perfekt om du inte vill använda tråkiga mail utan någon bättre, som t.ex spark eller outlook eller airmail.",1000 times better than safari,"Faster nicer and more settings than safari. Can forward tabs from phone to computer and vice versa when either on the go or home and want a larger screen to read. Can replace which mail to open when you click an email link on a page, perfect if you do not want to use boring mail without any better, such as kicks or outlook or airmail.",delighted,
Firefox Web Browser,iOS,989804926,2118946928,Germany,10.4,4,2018-01-23,Pablo Gonzalez Mereides,Verbesserungswürdig,"*iOS 11.2.2 - iPhone 7/ iPad Air 1*

Leider stürzt Firefox im privaten Modus immer ab, sobald man ein Tab schließt und einen neuen öffnet. 
Nervig

++ ab 5.0 ++

Wenn man sich auf einer Seite einloggt und oder in die Tab Übersicht geht, funktioniert die zurück Funktion nicht mehr. Als hätte man einen neuen Tab geöffnet. Furchtbar 
++

Leider ist der Browser ein bisschen langsam und Java Seiten wie Amazon oder eBay wollen die Bilder nicht richtig anzeigen bzw die Bilder lassen sich nicht weiterwischen. 

Außerdem sind die Tabs umständlich gelöst. Im Übersicht Modus ruckelt es ordentlich. 

Umständlich ist auch die Anordnung der Einstellungen. Etwas, das man öfters nutzt, wie das Löschen der History/Cookies, sinkt immer weiter nach unten. 
Sowas gehört höher!

Völlig daneben finde ich die Lösung der Favoriten, denn beim Start des Browsers ist man im History Modus, nicht wie beim Safari im Lesezeichen/ Favoriten Modus. Auch der Favoriten Stern in der unteren Leiste muss weg. Da gehört der Tab Switcher hin, denn immer dafür nach oben zu manövrieren ist umständlich, weil sich die anderen Aktionen unten sind ...

Toll fände ich auch den Browser im privaten Modus starten zu lassen, leider muss man den jedesmal neu aktivieren. 

Generell freue ich mich aber auf den Firefox, wurde er von Mozilla doch anfangs aufgegeben für iOS. Es gibt leider auch noch sehr viel Luft nach oben. 

Ob Apple es Drittanbieter Browser auch erlaubt AddOns wie AdBlocks zu nutzen?",Needs improvement,"* iOS 11.2.2 - iPhone 7 / iPad Air 1 * Unfortunately, Firefox always crashes in private mode as soon as you close a tab and open a new one. Annoying ++ from 5.0 ++ If you log in on a page and or go to the tab overview, the back function does not work anymore. Like having opened a new tab. Terrible ++ Unfortunately, the browser is a bit slow and Java sites like Amazon or eBay do not want to display the images properly or the images can not be wiped. In addition, the tabs are cumbersome. In the overview mode it jerky neat. The arrangement of the settings is also awkward. Something that is often used, such as clearing the history / cookies, continues to fall down. That&#39;s higher! Completely wrong, I find the solution of the favorites, because when you start the browser you are in the history mode, unlike the Safari in Bookmark / Favorites mode. Even the favorite star in the bottom bar has gone. There is the tab switcher, because always maneuvering upwards is cumbersome, because the other actions are below ... Great I would also like to start the browser in private mode, unfortunately, you have to re-activate each time. In general, I&#39;m looking forward to the Firefox, he was initially abandoned by Mozilla for iOS. Unfortunately, there is still a lot of room for improvement. Whether Apple&#39;s third-party browser also allows to use AddOns like AdBlocks?",happy,
Firefox Web Browser,iOS,989804926,2118718493,USA,10.4,3,2018-01-23,Darlamay27,Getting Spam,Most of the time the app works great. Lately every time I open it I get a scam message about a free gift card. Even closing it out completely it comes right back when I open it. Maybe the app needs more security.,,,sad,
