App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox Web Browser,iOS,989804926,1927428217,China,10.2,4,2017-11-17,加油汉堡包,密码没有用呀,指纹和密码都没有用,Password is useless ah,Fingerprints and passwords are useless,,
Firefox Web Browser,iOS,989804926,1927204521,China,10.2,3,2017-11-17,忆守顾,Firefox与Firefox Focus差别,"先说一句，浏览器本身盈利难，可是也需要走心。
火狐浏览器手机版各有千秋，先说focus。它的界面干净简洁，可缺乏功能。不能给PC端推送网页不说，登陆浏览网页收藏都不行，退出浏览器后不能记住，退出前未关闭页面。

它的优点只有干净简洁。

而传统的浏览器，不错该有的都有了。可是新建页面广告特别多。还有就是广告拦截能力差，应该说差呢还是说会在网页中加广告。敢不敢集成Adblock Plus或uBLock Origin？？

它的优点只是功能较为健全（可是连安卓版的插件都没有），推送网页有时还有一分多钟的延时",Firefox and Firefox Focus difference,"First to say, the browser itself profit difficult, but also need to worry. Firefox browser version has its advantages and disadvantages, first focus. Its interface is clean and concise, lacking in functionality. Can not push the page to the PC side does not say, visit the webpage collection will not work, quit the browser can not remember, did not close the page before exiting. Its advantages are clean and concise. The traditional browser, it is true that some have it. However, many new page ads in particular. There is a poor interception of advertising, it should be worse or it will add ads on the page. Dare to integrate Adblock Plus or uBLock Origin? ? Its merit is more functional (but not even the Android plug-ins), push pages sometimes have more than a minute delay",,
Firefox Web Browser,iOS,989804926,1927190015,France,10.2,3,2017-11-17,nillo.s,Meilleur navigateur iOS à ce jour...,... il me manque que l’accès à l’onglet about:config,Best iOS browser to date ...,... I only need access to the tab about: config,,
Firefox Web Browser,iOS,989804926,1927124555,United Kingdom,10.2,1,2017-11-17,Jim12345,No Dashlane integration.,Needs Dashlane Password manager integration to be taken seriously as a Chrome/Safari alternative. Disappointing.,,,sad,
Firefox Web Browser,iOS,989804926,1927070153,France,10.2,3,2017-11-17,Cybertaf62,Indispensable pour mon iPhone,Mais c’est quoi cette icône noire qui fait tâche ?,Essential for my iPhone,But what is this black icon that makes task?,,
Firefox Web Browser,iOS,989804926,1927021239,Australia,10.2,5,2017-11-17,tristwin,Fantastic!,"Last update looks great, runs smooth and is a lot easier to use UI wise than previous versions. Only thing I’d like is more customisation options for the new tab page, like the option to have four rows of pinned sites instead of Pocket’s recommendations.",,,delighted,
Firefox Web Browser,iOS,989804926,1926986466,Netherlands,10.2,1,2017-11-17,JJcN77,Pages don’t render fully,"I happily switched to Firefox on all my devices when Quantum came out of beta. However, Firefox iOS often only shows the top part of a page (even when it’s done downloading), so when I scroll down the page turns suddenly blank. Refreshing doesn’t work. Switching back to Chrome for now.",,,meh,
Firefox Web Browser,iOS,989804926,1926872699,USA,10.2,4,2017-11-17,Crysanthia23615,"Best browser, but not by much.","Firefox has to be my favorite browser for iOS.

That said... the new update leaves me a bit annoyed:

I loved having the new tab button on the URL bar, but it’s at the bottom now. 

The “reader mode” button shouldn’t be on the URL bar either... I’ve hit it while browsing when I didn’t want to. I never even use it on purpose!

Lastly, PLEASE give us an option to disable this “Pocket” rubbish! It’s basically officially-supported clickbait; one of the worst additions to a browser add-on ever.",,,meh,
Firefox Web Browser,iOS,989804926,1926833061,Russia,10.2,1,2017-11-17,Leshkoff,Ужасно!,"Смените фон у иконки: уберите черный!!! 
Ужасно тормозит при наборе поискового запроса при отключенных предложениях поисковых систем. Раньше такого не было.",Terrible!,"Change the background of the icon: remove the black !!! Terribly hampered when typing a search query with disconnected offers of search engines. Previously, this was not.",,
Firefox Web Browser,iOS,989804926,1926759341,Hungary,10.2,5,2017-11-17,Bluevs,Well done,Just a quality app with a quality and beautiful app icon!!,,,delighted,
Firefox Web Browser,iOS,989804926,1926709066,USA,10.2,3,2017-11-17,halotupac,New update ruined it,Not only did the update make the app significantly slower but the new changed button layout seems inconvenient and unnatural.,,,,
Firefox Web Browser,iOS,989804926,1926612546,USA,10.2,5,2017-11-17,Tony Pichohnee,built in dark mode is nice,I like it,,,happy,
Firefox Web Browser,iOS,989804926,1926392602,Sweden,10.2,2,2017-11-17,Vfhhdhbgfghvvcgkjcdgvgxbbj,Ett skämt tyvärr,"Ja den funkar. Ja man kan surfa. Men varför använda den istället för safari? 

Den enda anledningen till att använda denna är om du råkar ha en flik öppen på FF i datorn som du vill åt. Den enda. 

Prova till exempel att vrida telefonen till landskapsläge och räkna hur många paragrafer fel du hamnar i texten du läser. Ca 40? Låter rätt.

Det är uppenbart på vilken nivå Mozilla lagt sig på iOS.",A joke unfortunately,"Yes, it works. Yes you can surf. But why use it instead of safari? The only reason to use this is if you happen to have a tab open on the FF of the computer you want to access. The only. For example, try turning the phone to landscape mode and counting how many paragraphs you encounter in the text you are reading. About 40? Sounds right. It is evident at what level Mozilla settled on iOS.",,
Firefox Web Browser,iOS,989804926,1926243269,Canada,5.3,4,2017-11-16,Kalvin Hữu,Language miss,Please add vietnames language,,,,
Firefox Web Browser,iOS,989804926,1926223826,United Kingdom,10.2,1,2017-11-16,Asat93,Remove the ads,"""We've added a new look"" aka we sold out and added ads. Your browser is actually so good that I'd be happy to pay a small fee for the removal of them. At least have the decency and give us that option.",,,meh,
Firefox Web Browser,iOS,989804926,1926175408,United Kingdom,10.2,5,2017-11-16,Gleb Dolgich,Excellent!,Oh how I like the new Firefox that is faster and better than ever! My default browser on macOS and the preferred one on iOS. Well done Mozilla!,,,delighted,
Firefox Web Browser,iOS,989804926,1926159741,USA,10.2,1,2017-11-16,SBA User,How to Get Rid of Pocket?,How do I get rid of the so-called Pocket feature?  It doesn't even display websites I'm interested in.  I WANT TO CONTROL MY HOME PAGE!!!,,,meh,
Firefox Web Browser,iOS,989804926,1926143382,Germany,10.2,5,2017-11-16,KnuffiKnuffSchaf,Gefällt mir,"Insgesamt brauchbar, auch wenn ihr und da noch etwas verbessert werden könnte.",Gefällt mir,"All in all useful, even if you could improve something there and there.",,
Firefox Web Browser,iOS,989804926,1926085090,USA,10.2,1,2017-11-16,tma17,Bookmarks and top sites don’t work,Pinning sites to top sites and adding bookmarks aren’t working properly. Instead of a bookmark bringing me to a site it brings me to the google search for the site. Pinning to top sites just doesn’t work at all. Two fundamental browser functions that are broken. Deleted until fixed. Going back to chrome I guess.,,,sad,
Firefox Web Browser,iOS,989804926,1926068947,Germany,10.2,1,2017-11-16,Mkay232,Absolut hässlich ...,"Die Windows Version habt ihr toll hinbekommen. Ich habe Chrome deinstalliert. 
Aber an der IOS Version finde ich das Design Mega hässlich. Die Schaltflächen und leisten oben und unten stehen im Vordergrund und sehen aus wie als wären sie für Rentner gemacht. Safari ist viel Moderner.",Absolutely ugly ...,The Windows version you have done great. I uninstalled Chrome. But on the IOS version I find the design mega ugly. The buttons and afford up and down are in the foreground and look like they were made for retirees. Safari is a lot of modern.,,
Firefox Web Browser,iOS,989804926,1926028027,France,10.2,1,2017-11-16,leroux.tommy,Menus trop gros,Depuis la dernière mise à jour le contours des boutons de l’application sont trop gros.,Menus too big,Since the last update the contours of the application buttons are too big.,,
Firefox Web Browser,iOS,989804926,1926001462,United Kingdom,10.1,1,2017-11-16,Årthus,Needs an adblocker,"And please un-include pocket. Their trending advertorials are of no interest or relevance, just clutter.",,,,
Firefox Web Browser,iOS,989804926,1925950730,USA,10.1,4,2017-11-16,move think,Good update but...,"Firefox has definitely improved its UI with the new update. I like the 'night mode' option that is much better now compared to the old that simply dimmed the brightness. There still needs to be a way to edit bookmarks and create folders to them... so that this iOS app is as useful as the desktop version. Also needs to add a way to use Find in PDFs. 

Issue (as of Nov 11 2017): Sometimes images get messed up when scrolling in night mode. 

It would be really cool if the 'containers' feature on the desktop Firefox was added to iOS's version; that would really set iOS's Firefox apart as a great browser. I realize iOS has restrictions so addons might not be allowed by Apple in Firefox; although, those would be really cool too. I hope the developers will take note of this review and I appreciate the open-source and transparent philosophy Firefox has supported over the years.",,,meh,
Firefox Web Browser,iOS,989804926,1925936121,France,10.1,5,2017-11-16,Ppr7,Dernière mise à jour très performante !,"Depuis la dernière mise à jour, le navigateur est devenu très performant ! De plus l'interface est vraiment géniale, et adhère un style vraiment tendance !",Last update very powerful!,"Since the last update, the browser has become very efficient! Plus the interface is really great, and adheres a style really trendy!",,
Firefox Web Browser,iOS,989804926,1925927758,Finland,10.2,3,2017-11-16,Honkiot,Logins are not autofilled,If Sync is ON and Logins is ON login forms are not autofilled,,,,
Firefox Web Browser,iOS,989804926,1925797149,USA,10.1,1,2017-11-16,EvanBlue,Lost all my tabs,"Every time they have a major update, it closes all your tabs and you can’t get them back. Also, they send out updates a lot. Not every update did it, but after about the 3rd time, I gave up and went back to Safari.",,,sad,
Firefox Web Browser,iOS,989804926,1925744866,Sweden,10.1,5,2017-11-16,Oskar Tegby,Awesome,It’s awesome.,,,delighted,
Firefox Web Browser,iOS,989804926,1925731950,USA,10.1,1,2017-11-16,MicroSurvey,Done with Firefox,You can stick your garbage browser where the sun don't shine.,,,sad,
Firefox Web Browser,iOS,989804926,1925650375,USA,10.1,2,2017-11-16,jm.federico,Integration with password apps is terrible,"I am a big fan of 1Password, and it integrates with browsers through the share menu, which unfortunately in Firefox it is 2 clicks away, which might not sound bad, but when you are used to having it available all the time, it feels slow and cumbersome.",,,sad,
Firefox Web Browser,iOS,989804926,1925647979,Russia,10.1,4,2017-11-16,vinzy11,Some problems,"1. Can’t resize text with two fingers for some webpages
2. White web page after changing active tab to another",,,meh,
Firefox Web Browser,iOS,989804926,1925386496,France,10.1,2,2017-11-16,Nicolarson,Address bar as slow as it gets,All is in the title... use the address bar to make a search on google. Firefox will browse through your historic as well and show them as you are typing and ...man this takes forever. You can’t even disable this « feature ». Went back to safari. Much smoother there.,,,meh,
Firefox Web Browser,iOS,989804926,1925382288,Russia,10.1,1,2017-11-16,sergey-msn1,????,Flash поддерживает?,????,Does Flash support?,,
Firefox Web Browser,iOS,989804926,1925219157,USA,10.1,4,2017-11-16,mtissington,Not interested in recommendations,"The default home page has too much junk on it and I need the option to turn stuff off.
Pocket recommendations - Off
Frequently visited sites - Off
Home screen - blank - great

Update .. thanks for the follow up- just what I was looking for!",,,meh,
Firefox Web Browser,iOS,989804926,1925214145,Russia,10.1,4,2017-11-16,vinzy11,Resize text problem,Can’t resize text with two fingers for some webpages,,,meh,
Firefox Web Browser,iOS,989804926,1925195762,China,10.1,3,2017-11-16,忆守顾,Firefox与Firefox Focus差别,"先说一句，浏览器本身盈利难，可是也需要走心。
火狐浏览器手机版各有千秋，先说focus。它的界面干净简洁，可缺乏功能。不能给PC端推送网页不说，登陆浏览网页收藏都不行，退出浏览器后不能记住，退出前未关闭页面。

它的优点只有干净简洁。

而传统的浏览器，不错该有的都有了。可是新建页面广告特别多。和市面上的大多数浏览器一样，首页加载一堆有的没的新闻，尤其是偶尔还要广告混在其中。

它的优点只是功能较为健全（连安卓版的插件都没有），推送网页有时还有一分多钟的延时",Firefox and Firefox Focus difference,"First to say, the browser itself profit difficult, but also need to worry. Firefox browser version has its advantages and disadvantages, first focus. Its interface is clean and concise, lacking in functionality. Can not push the page to the PC side does not say, visit the webpage collection will not work, quit the browser can not remember, did not close the page before exiting. Its advantages are clean and concise. The traditional browser, it is true that some have it. However, many new page ads in particular. Like most browsers in the market, the home page loads a bunch of unwanted news, especially if it is occasionally advertised. Its advantage is only more functional (even the Android version of the plug-ins are not), push the web sometimes have more than a minute delay",,
Firefox Web Browser,iOS,989804926,1925147684,China,10.1,3,2017-11-16,路过的秋酱,请增加强制桌面版功能,很多页面检测到手机之后再用桌面版切不过去，实在是麻烦，之前还能用的,Please increase the mandatory desktop version,"Many pages detect the phone and then use the desktop version of the past, it is troublesome, can be used before",,
Firefox Web Browser,iOS,989804926,1925136586,Romania,10.1,5,2017-11-16,Diana Popescu,Cant open it since the last upgrade of the app,"Check the bugs on the app. I cant open it on my ios 11.xx
Thanks",,,sad,
Firefox Web Browser,iOS,989804926,1925079811,USA,10.1,1,2017-11-16,ABCTHAF,Bad Update I didn't ask for,"I never updated this app. It updates itself even though none of my apps are set to automatic update. For that alone, I am disillusioned with Firefox. It's supposed to be private but forced an update on my phone. And it's not private!!! I don't want this is the ""private mode""! On top of all of that, it barely loads pages anymore. It's so slow I don't even want to use it. Thanks Firefox! For caving to non privacy and Google just like all of the other browsers! 😡",,,angry,
Firefox Web Browser,iOS,989804926,1924993953,Panama,10.1,4,2017-11-16,Mariteini,Velocidad en internet,Si se ha superado la velocidad en internet lo calificaría con 5 estrellas,Speed ​​on the internet,If you have exceeded the speed on the internet I would rate it with 5 stars,,
Firefox Web Browser,iOS,989804926,1924940659,USA,10.1,5,2017-11-16,FrankRusso,Great alternative to Safari!,This is a great alternative to safari for those interested in private browsing!,,,,
Firefox Web Browser,iOS,989804926,1924928527,Germany,10.1,5,2017-11-16,Sven Mewes,Einfach nur super...,Firefox läuft sehr schnell und stabil. Jedes Update bringt Verbesserungen und Firefox wird immer besser. Ein großes Lob an die Entwickler 👍 Bitte macht weiter so !,Simply superb ...,Firefox runs very fast and stable. Every update brings improvements and Firefox is getting better. Kudos to the developers 👍 Please keep up the good work!,happy,
Firefox Web Browser,iOS,989804926,1924925774,United Kingdom,10.1,2,2017-11-16,Googhalava,Terrible UI,Much less user friendly than Safari and quite ugly too.,,,meh,
Firefox Web Browser,iOS,989804926,1924816205,Japan,10.1,5,2017-11-16,後だしジャンケン,前よりいい,good,And better than before,Good,,
Firefox Web Browser,iOS,989804926,1924766487,USA,10.1,4,2017-11-16,Crysanthia23615,"Best browser, but not by much.","Firefox has to be my favorite browser for iOS.

That said... the new update leaves me a bit annoyed:

I loved having the new tab button on the URL bar, but it’s at the bottom now. 

The “reader mode” button shouldn’t be on the URL bar either... I’ve hit it whole browsing when I didn’t want to.

Lastly, PLEASE give us an option to disable this “Pocket” rubbish! It’s basically officially-supported clickbait; one of the worst additions to a browser add-on ever.",,,meh,
Firefox Web Browser,iOS,989804926,1924748448,Spain,10.1,5,2017-11-16,Ja Tony,Genial,El mejor navegador,Brilliant,The best browser,,
Firefox Web Browser,iOS,989804926,1924711650,USA,10.1,5,2017-11-16,appleuser90507,Love Photon and speed update !,New look is great! And browser much smoother and faster. Great work!,,,delighted,
Firefox Web Browser,iOS,989804926,1924656067,Spain,8.3,1,2017-11-16,Thebmoz,Obligatorio iOS 10.3 o superior,"Uno de los mejores buscadores y con su última actualización te fuerza a tener que actualizar a las nuevas versiones de iOS. 
Un buscador deberia ser abierto y permitir escoger al usuario lo que desea, no forzar a actualizaciones que no quiere el usuario.",Obligatory iOS 10.3 or higher,"One of the best search engines and with its latest update forces you to have to update to new versions of iOS. A search engine should be open and allow the user to choose what they want, not force updates that the user does not want.",,
Firefox Web Browser,iOS,989804926,1924646097,China,10.1,4,2017-11-16,每天都带冰冰出去遛,书签改名,希望书签能修改名称,Bookmarks renamed,Hope bookmarks can change the name,,
Firefox Web Browser,iOS,989804926,1924625053,Taiwan,10.1,3,2017-11-16,Dainty3839,書籤名稱,"1.目前書籤名稱無法修改，是否開放給使用者自訂名稱！
2.分頁標題列開很多個，分頁標題是否設計成可自動縮小，
    沒有修改。用不太習慣！",Bookmark name,"1. The current bookmark name can not be modified, is open to users to customize the name! 2. Paging title to open a lot of columns, paging header is designed to be automatically reduced, without modification. Not used to use!",,
Firefox Web Browser,iOS,989804926,1924588525,China,10.1,3,2017-11-16,蓝骑士,不能登录同步,如题，总是显示“意外错误”，邮箱验证也通过了，就是登录不了，无语了！,Can not log in to sync,"Such as the title, always shows &quot;accidental error&quot;, mailbox authentication also passed, that is, can not log in, speechless!",,
Firefox Web Browser,iOS,989804926,1924550023,Malaysia,10.1,5,2017-11-16,badrulryushi96,Good UI,This new update is really great...the UI is so easy to use and navigate...just keep the UI like this..it great,,,delighted,
Firefox Web Browser,iOS,989804926,1924544039,France,10.1,5,2017-11-16,PAK_,Toujours au top,Rien à redire toujours au top,Always on top,Nothing to complain always on top,,
Firefox Web Browser,iOS,989804926,1924539776,Poland,10.1,1,2017-11-16,Andrzej Rylski,Bug,This new version makes iPhone stop playing music at random. Fix this!,,,angry,
Firefox Web Browser,iOS,989804926,1924504992,India,10.1,5,2017-11-16,darshandodia,Awesome new look,Just love the new look for Firefox ! Super work guys👍,,,delighted,
Firefox Web Browser,iOS,989804926,1924444771,Italy,10.1,3,2017-11-16,Paolo~1995,Navigazione anonima predefinita,Sarebbe interessante poter impostare come predefinita la navigazione in incognito,Default anonymous navigation,It would be interesting to be able to set incognito navigation as the default,,
Firefox Web Browser,iOS,989804926,1924325360,India,10.1,3,2017-11-16,Jish_k,Similar version from 10.0 to 10.1,"There is no improvement from the previous version,10.0 to 10.1.
Then why new updates?",,,,
Firefox Web Browser,iOS,989804926,1924301150,USA,10.1,2,2017-11-16,tma17,Bookmarks and too sites,I don’t care to see the recommended by pocket items on my top sites. Also I can’t pin any sites to my top sites and bookmarks aren’t working properly. Instead of a bookmark bringing me to a site it brings me to the google search for the site.,,,meh,
Firefox Web Browser,iOS,989804926,1924241604,Canada,10.1,5,2017-11-16,Scott And,Firefox for iOS,Best web browser for iOS. Apple should allow third party rendering engines though to make it faster than Safari. I definitely recommend it!,,,happy,
Firefox Web Browser,iOS,989804926,1924187146,Vietnam,10.1,5,2017-11-16,Tuansako,This is really a quantum improvement,Very smooth and easy to use,,,delighted,
Firefox Web Browser,iOS,989804926,1924088825,Japan,10.1,1,2017-11-16,nt3160,以前のバージョンの方が良かった,使いにくい,It was better in the previous version,Awkward to use,,
Firefox Web Browser,iOS,989804926,1924018677,Australia,10.1,5,2017-11-16,MineTurtle636865467,Clean and easy to use,Love the simplistic look and the feature that allows you to send tabs from your phone to other devices.,,,delighted,
Firefox Web Browser,iOS,989804926,1923691660,Japan,10.1,3,2017-11-15,ajtwmdgptwmi,同期が二日前で止まった,"PCとのタブの同期が二日前で止まっています。
「今すぐ同期」を押しても更新されません。",Synchronization ceased two days ago,Tab synchronization with the PC has stopped two days ago. It will not be updated even if you press &quot;Sync Now&quot;.,,
Firefox Web Browser,iOS,989804926,1923684507,France,10.1,1,2017-11-15,Bb69006,Barre url qui rame,"Impossible de taper une url correctement, ça rame à mort... dommage ça fonctionnait bien avant la dernière mise à jour",Url bar that reams,"Can not type an url correctly, it reams to death ... it worked well before the last update",,
Firefox Web Browser,iOS,989804926,1923681717,Australia,10.1,5,2017-11-15,chief chirp,Very good browser,Firefox is a great browser that keeps the web good. It works great across devices. Only issue is that you can't move tab and my iPad loads half the page with it but the second issue I think is due to my iPad,,,meh,
Firefox Web Browser,iOS,989804926,1923610463,Taiwan,10.1,1,2017-11-15,mainamiyuki,更新後悲劇,"更新10.1後書籤和同步都失效了.....越更新越爛
我還是灌回8.3比較穩定",Updated tragedy,Update after the 10.1 bookmarks and synchronization have failed ..... The more the more rotten I still refilled 8.3 more stable,,
Firefox Web Browser,iOS,989804926,1923587365,Germany,10.1,5,2017-11-15,Noootch,Schick und fix,Sehr sauber und schnell. Wie auf dem Rechner,Chic and fix,Very clean and fast. As on the calculator,,
Firefox Web Browser,iOS,989804926,1923586114,Turkey,10.1,5,2017-11-15,•Triceps•,Çok iyi ve stabil,"Kendi çapımda testler yaptım Chrome mu ezdi diyemem ama ondan bi tık daha iyi performans verdi Chrome mu ondan sonra sildim artık firefox kullanacağım 
+ yönü tasarımı ve görsel açıdan Chromedan daha iyi beğendim
- yönü yok",Very good and stable,I&#39;ve done tests at my own pace I can not say it&#39;s a Chrome mu but I&#39;ve done a bit better than him Chrome mu I will now use FireFox after that I&#39;m better at Chromedan in terms of directional design and visuals -,,
Firefox Web Browser,iOS,989804926,1923585403,Austria,10.1,5,2017-11-15,TheFrowin,Neues Update Top!,"Nach dem neuen update läuft Firefox wider schnell die Preformace wurde verbessert, so kommt es jetzt zu weitaus wenigern hängern. Aber was ich am meisten schätze ist, dass ich mit Firefox den Zwang einer Facebook und Messenger App umgehen kann! So spart man sich Speicherplatz und entgeht der Datensammelwut von Facebook!",New Update Top!,"After the new update Firefox runs fast the preformace has been improved, now it comes to much fewer hangers. But what I value most is that I can handle the compulsion of a Facebook and Messenger app with Firefox! This saves you storage space and escapes the data gathering of Facebook!",,
Firefox Web Browser,iOS,989804926,1923567065,Austria,10.1,1,2017-11-15,SlengTeng,No Sync anymore,This was the main feature to me. Really sad. No need to use this browser any longer,,,sad,
Firefox Web Browser,iOS,989804926,1923515817,USA,10.1,1,2017-11-15,Catesedugate,"Simply doesn’t work on iPhone 7S , even after 3 pw changes.","Simply doesn’t work, even after 3 pw changes. Will not let me login! I’ve spent too much time trying to get this to work because it used to be my favorite!",,,meh,
Firefox Web Browser,iOS,989804926,1923446911,United Kingdom,10.1,5,2017-11-15,Debrosc,Amazing update,I really like the new look of my favorite browser. Well done! I hope some day Pc version also will be visually updated (I hated the look of tabs with rounded edges). :),,,happy,
Firefox Web Browser,iOS,989804926,1923378805,USA,10.1,1,2017-11-15,FrankRusso,1 star because ‘Pocket’ mandate,I’m giving this otherwise fine app 1 star because I’m sick of these companies forcing their ideology down our throats. I’m specifically talking now about this new ‘POCKET’ feature that displays the ads/articles Firefox wants me to see. I don’t care about Colin Kaepernick and I want him off my phone. Every day it’s a new article about some thing designed to make Firefox users feel better about themselves. GET OFF MY PHONE,,,meh,
Firefox Web Browser,iOS,989804926,1923329188,Belgium,10.1,5,2017-11-15,hotshotsacd,"latest ""photon"" update is a winner !","best iOS internet browser available today ! since this ""photon"" update (firefox ""quantum"" on the desktop and laptop side) : firefox for iOS is the better and fastest way to browse the web !",,,happy,
Firefox Web Browser,iOS,989804926,1923211920,Spain,10.1,5,2017-11-15,Jglamber,Muy buen trabajo esta última versión.,Va mucho más rápido y fluido. Más que Safari y Google Chrome. Se sincroniza con su versión de escritorio sin problema alguno y la nueva disposición de las opciones lo hace muy fácil de usar incluso con una mano. Muy muy buen trabajo de Mozilla. Enhorabuena!!,Very good work this latest version.,It goes much faster and fluid. More than Safari and Google Chrome. It synchronizes with your desktop version without any problem and the new arrangement of the options makes it very easy to use even with one hand. Very good work from Mozilla. Congratulations!!,meh,
Firefox Web Browser,iOS,989804926,1923133608,Australia,10.1,3,2017-11-15,Txtstsugg,Mostly great,"Missing one key feature though. Copy and paste. Seriously, how can a web browser not be able to copy and paste links! By far my favorite desktop browser but I'm stuck using Chrome here because of that one missing feature. PLEASE ADD IT.",,,meh,
Firefox Web Browser,iOS,989804926,1923120183,Brazil,10.1,5,2017-11-15,nicolastarzia,Ótimo app,"Aplicativo muito bom, falta apenas a integração com o 1Password.",Great app,"Very good app, just missing integration with 1Password.",,
Firefox Web Browser,iOS,989804926,1923095727,Turkey,10.1,4,2017-11-15,gla82x,Yer imi,Yer imlerine ya da sık kullandığımız sitelere istediğimiz ismi veremiyoruz.,Bookmark,We can not give names to bookmarks or sites we commonly use.,,
Firefox Web Browser,iOS,989804926,1923059966,Russia,10.1,4,2017-11-15,Rasheed03,🤔,Не работает ночной режим,😩,Not a night mode,,
Firefox Web Browser,iOS,989804926,1923027188,Italy,10.1,4,2017-11-15,Atreju236789,Ci siamo,"Migliorato veloce, io da firefox mi aspetto di piu, lavorare su impaginazione quando si leva le pubblicità ora è come gli altri manla 5 stella arriverà quando darete cio che altri non danno in fatto di sicurezza privacy e qualcosa in più nell’esperienza di navigazione",Here we are,"Improved fast, I firefox expect more, work on pagination when it comes to advertising now it&#39;s like the other 5 stars star will come when you give what others do not do in privacy security and something more in the navigation experience",,
Firefox Web Browser,iOS,989804926,1922914611,USA,10.1,5,2017-11-15,moejay5,Removed Very Important Feature,Please bring back the addon support. Lost support for Lastpass and Bitwarden!,,,,
Firefox Web Browser,iOS,989804926,1922905647,United Kingdom,10.1,5,2017-11-15,ShuBuGuoLai,Great alternative to Chrome,"This is easier to navigate than Chrome. I think Firefox provides a nicer user experience.
I also love the new theme and layout.",,,,
Firefox Web Browser,iOS,989804926,1922756206,United Kingdom,10.1,4,2017-11-15,PrincessP1,Try firefox focus,"Updates are good.  Use on laptop / desktop all the time .
Re comments left by 'Crash Pad' - all the things you request for this app are offered already available on the Firefox Focus app which i use as my main browser on ipad.  Has safari integration etc 

Keep up the good work on Firefox.",,,happy,
Firefox Web Browser,iOS,989804926,1922730897,Taiwan,10.1,5,2017-11-15,wfw333,The best browser so far,The best browser so far.,,,happy,
Firefox Web Browser,iOS,989804926,1922699630,France,10.1,2,2017-11-15,Aless0029,Plantage,Avec la nouvelle mise à jour Firefox plante tout le temps dommage ça marchait bien avant,Plantation,With the new Firefox update crashes all the time pity it worked well before,,
Firefox Web Browser,iOS,989804926,1922679414,United Kingdom,10.1,4,2017-11-15,A7J6H,Going down hill,"I have been using Firefox because Safari has a bug which means it will not delete all cookies.
This recent Firefox update added a third party ""Pocket"" feature
which i did not like, Mozilla replied and told me how to disable it. Nice to see app developers actually read these comments.",,,sad,
Firefox Web Browser,iOS,989804926,1922645536,Singapore,10.1,5,2017-11-15,MohaamEZ,You are working with advice,"Well the shape is beautiful and attractive but lacking
Open page tab order
It became very fast and smooth from before
It needs to save images directly from the Internet to photo albums without downloading them
Needs to improve the computer mode in Youtube
It needs a built-in video player to be a replacement for the slow Apple player
Well Mozilla needs to structure the bottom bar of the program and arrange it correctly
It needs some add - ons like",,,happy,
Firefox Web Browser,iOS,989804926,1922643167,USA,10.1,5,2017-11-15,Raul Kirkpatrick,"Oh, Snap!","Love it! Better than ever, and the desk top browser even faster!",,,delighted,
Firefox Web Browser,iOS,989804926,1922619758,China,10.1,4,2017-11-15,博宇嘉乐,还不错,希望ios可以增加插件。,Good,Hope ios can add plugins.,,
Firefox Web Browser,iOS,989804926,1922591419,Japan,10.1,1,2017-11-15,フランク長い,どうなってんだ！,iOS更新したらブックマーク消えちまったぞ！,'ve Got to do it!,After iOS update bookmarks disappeared!,,
Firefox Web Browser,iOS,989804926,1922565947,Taiwan,10.1,5,2017-11-15,Ausrin,iphone x 烙印？,"瀏覽網頁時頂部都空白不變色，
會不會看久後造成iphone X 烙印？

可否幫忙頂部設計半透明？不要全白。

firefox閱讀模式太棒了！但不敢看太久網頁。

希望能幫忙改變頂部全白設計，謝謝",iphone x imprint?,"When browsing the top of the web is not blank, will not see a long time after the iphone X imprint? Can help design the top translucent? Do not be all white. firefox reading mode is great! But dare not look too long page. Hope to help change the top all white design, thank you",,
Firefox Web Browser,iOS,989804926,1922539641,China,10.1,5,2017-11-15,名字太短容易被记住,很喜欢,新版本的火狐从设计到性能都很惊艳，希望火狐能够焕发第二春😘。,Like,"The new version of Firefox from design to performance are amazing, I hope Firefox will be able to rejuvenate the second spring 😘.",,
Firefox Web Browser,iOS,989804926,1922534586,USA,10.1,3,2017-11-15,mtissington,Not interested in recommendations,"The default home page has too much junk on it and I need the option to turn stuff off.
Pocket recommendations - Off
Frequently visited sites - Off
Home screen - blank - great",,,meh,
Firefox Web Browser,iOS,989804926,1922481513,Spain,10.1,4,2017-11-15,Jraul2012,La aplicación es perfecta pero falta algo,"Como dije la aplicación es perfecta, pero veo que falta que cuando abro un enlace de gmail salga la opción de abrir desde firefox. Por lo demás todo perfecto",The application is perfect but something is missing,"As I said the application is perfect, but I see that when I open a gmail link the option to open from firefox. Otherwise everything perfect",,
Firefox Web Browser,iOS,989804926,1922420508,Israel,10.1,3,2017-11-15,Menash,Nice attempt,"Nice looking and feels a bit more fast than safari. 
However no support for right to left languages.",,,happy,
Firefox Web Browser,iOS,989804926,1922399348,USA,10.1,5,2017-11-15,schalas1985,BEAUTIFUL,"WoW... The new look is super awesome.
Really well laid out, easy to use and well refined!!!!!!
WELL DONE GUYS
💪👌🤗",,,delighted,
