App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox web browser,iOS,989804926,1696648737,New Zealand,8.0.1,1,2017-07-24,DeepK7,Latest update keeps crashing,"I invested so much use in FF on iOS, latest update has ruined it. View later is such a useful feature, but lack of bookmark all tabs feature means that now with sync causing crashes, I have lost them all.
To top it off, I cannot sign up to the Mozilla support pages on iphone because I receive the message cookies aren't enabled; yet they are enabled in my setting for safari (I can't sign up in FF as it keeps crashing!!!)
Please sort this out!!!!
FF 8.0.1
iOS 10.3.3",,,sad,
Firefox web browser,iOS,989804926,1697871040,USA,8.0.1,1,2017-07-25,Relen4less,Crashing for me since second to last update.,"Crashes and closes within a few seconds. I discovered that it is due to the ""Sync"" feature. If you remove the app and reinstall it, the sync will be off and it will work. Turn sync back on and it will start crashing again. Surprised it hasn't been fixed in the last two updates.",,,sad,
Firefox web browser,iOS,989804926,1697841483,USA,8.0.1,1,2017-07-25,LOLZ ☠,well ya screwed it up,"firefox could be the best browser, but you guys keep changing stuff

LISTEN TO FEEDBACK
😖😖😖😖😖😖😖😖😖",,,angry,
Firefox web browser,iOS,989804926,1697799728,USA,8.0.1,5,2017-07-25,Kundun108,Fantastic!,"Firefox is my go-to browser on the iPhone. (And my computer, too!). I have no more trouble with Firefox than with any other mobile browser. The QR reader on the new update is most welcome. I used it within a few minutes after the update completed, it worked great! I ditched the stand-alone reader I had previously installed. I love the updates and improvements from the Firefox team, they are always working to make the product easier.",,,delighted,
Firefox web browser,iOS,989804926,1697830760,Japan,8.0.1,3,2017-07-25,Leo-Haldir,再インストールで治ります,"他のレビューにもある通り、アップデート後は落ちまくりでしたが、、一旦削除後に再インストールしたところ落ちなくなりました。
FireSyncを使用していたのでブックマークも復旧。
落ちなければ星5つも良かったけど。",I will get over with reinstallation,"As was also the case with other reviews, it fell after updating, but once it was reinstalled after deleting it did not fall off. Because we were using FireSync, bookmarks are recovered. Five star was also good unless it fell.",,
Firefox web browser,iOS,989804926,1697540997,United Kingdom,8.0.1,3,2017-07-25,Aress5,Now pop-ups?,"iPhone 6 Plus

I love Firefox, it's way better (and quicker) than Safari. But since the last update, I now get a pop-up blue banner asking if I want to go to ""copied link""? This pops up EVERY time I use Firefox! Kinda annoying, can't I switch this feature off?",,,happy,
Firefox web browser,iOS,989804926,1697928927,France,8.0.1,4,2017-07-25,crequill,Plantage résolu,"Si l'application plante au bout de quelques secondes, désinstallez-la puis réinstallez-la. Cela a résolu le problème que j'avais sur mon iPhone.",Plantage resolved,"If the application crashes after a few seconds, uninstall it and then reinstall it. This solved the problem I had on my iPhone.",,
Firefox web browser,iOS,989804926,1698056700,Russia,8.0.1,1,2017-07-25,Ildus555,Отрицательный отзыв,"Пользовался долгое время, обновил и стал невыносимым. Удаляю.",negative feedback,"Used for a long time, updated and became unbearable. I delete.",,
Firefox web browser,iOS,989804926,1698103696,United Kingdom,8.0.1,1,2017-07-25,Baznick,Same for me,"I've reinstalled 6 times now each time it works until I log into my account, at this stage it syncs and that is when the problem occurs. 
Runs for aprox 3 seconds each time it is started then crashes out.",,,sad,
Firefox web browser,iOS,989804926,1698099896,France,8.0.1,1,2017-07-25,jpcham,Plante au bout de 10 secondes,Plantage systématique depuis la dernière maj,Plant after 10 seconds,Systematic crash since last maj,,
Firefox web browser,iOS,989804926,1698232411,USA,8.0.1,3,2017-07-26,ctf760,"Works, needs more features","Works, but needs more features. Here are my suggested features:

-Addons like Android version
-Ad Blocker
-Ability to set rules for cookies and history like desktop version
-Better layout
-Guest Sessions like Android Version
-Save as PDF like Android Version
-Restore Tabs like Android Version

Add that, reduce the amount of crashes, and you have a 5 star browser.",,,meh,
Firefox web browser,iOS,989804926,1698180760,USA,8.0.1,1,2017-07-25,cherlbaxter,Cherlbaxter,It crashes just after I open it. Please fix asap. This is my favorite browser. I need it.,,,sad,
Firefox web browser,iOS,989804926,1698153455,USA,8.0.1,5,2017-07-25,Calebffhchjchkg,Incredible,"Firefox is the best browser across all platforms. It is faster than chrome, opera, or any other browsers on the internet. It is also the most secure, simple, and respectful to your privacy. I really like the QR code thing too, an innovative feature other browsers will slip into their browser eventually.",,,happy,
Firefox web browser,iOS,989804926,1698585648,USA,8.0.1,1,2017-07-26,The flying Panda and friends,Crashes on launch,Unusable,,,angry,
Firefox web browser,iOS,989804926,1698370784,USA,8.0.1,1,2017-07-26,Shraga!bz,Crashes on launch. Can't use it anymore,"If you have many tabs open, don't install this update.",,,sad,
Firefox web browser,iOS,989804926,1698459121,Germany,8.0.1,1,2017-07-26,ThomasBePunkt,Insta-crash Version,Stürzt auch nach Neuinstallation nach spatestens 5 Sekunden ab.,Insta-crash Version,Also crashes after 5 seconds after reinstallation.,,
Firefox web browser,iOS,989804926,1698096991,Portugal,8.0.1,5,2017-07-25,eachtime the great,Bom browser,O melhor para privacidade,Bom browser,Best for privacy,,
Firefox web browser,iOS,989804926,1699346600,USA,7.5,1,2017-07-26,Borninmusic,App crashes,"With the last update an app crashes immediately after start. 
Another update - the same behavior. 
IOS 10.3.2",,,angry,
Firefox web browser,iOS,989804926,1699205560,USA,8.0.1,2,2017-07-26,Jl379,Changed for the worse,"I used to enjoy this browser until the update.  The new pinned site/history tab does not meet my needs, it makes it an inconvenient browser to use.  I don't need or want my first links that show up to be stuff I already read or looked at.  I don't know why Firefox and Chrome are so insistent that is what people want to see when they open their browser.  I want to see my bookmarks, or a customizable list.  Also, ""pinned sites"" can't tell the difference between google search and google news links, and it keeps overriding each rather than create a separate link.  I'm probably just going to delete Firefox and try something different.",,,sad,
Firefox web browser,iOS,989804926,1699637813,USA,8.0.1,3,2017-07-26,MJ65,Why remove 3D Touch?,My go-to browser. Like it above others though seems to be loosing ground to Safari. Why 3D Touch was removed is beyond me. I used it all the time to open links in new tab.,,,happy,
Firefox web browser,iOS,989804926,1699459732,USA,8.0.1,5,2017-07-26,Maverick143,Great for stuff....,This is great for stuff you don't want to be seen. Look it up than delete the app. It works great,,,meh,
Firefox web browser,iOS,989804926,1699428896,France,8.0.1,1,2017-07-26,Pape8015,Attention version instable,La mise à jour n'est pas stade. L'application plante au bout de quelques secondes,Warning unstable version,The update is not stadium. The application crashes after a few seconds,,
Firefox web browser,iOS,989804926,1700172550,USA,8.0.1,5,2017-07-27,jm466577555,Great browser,Firefox is a great browser with a nice sync.,,,,
Firefox web browser,iOS,989804926,1700064310,USA,8.0.1,5,2017-07-27,This app need a fix,Private option thou ;),Private option let me watch porn I love it other then that the app is just like the others okay bye,,,delighted,
Firefox web browser,iOS,989804926,1700147527,France,8.0.1,5,2017-07-27,Rr0byn,Nickel,Surtout avec la synchronisation avec l'ordi,Nickel,Especially with synchronization with the computer,,
Firefox web browser,iOS,989804926,1700734737,USA,8.0.1,1,2017-07-27,Texyman,Crashes since last update,Since the last application update I can't keep the app running. It crashes within seconds after launch. Something got broken in the latest release. I was very happy with performance in the previous releases.,,,sad,
Firefox web browser,iOS,989804926,1700600189,USA,8.0.1,5,2017-07-27,MadRussian31,Not sure why all the bad reviews.,Not sure why all the bad reviews but it works great for me. Syncs with my iPad and desktop Firefox and runs smooth. Can't ask for more than that.,,,meh,
Firefox web browser,iOS,989804926,1700506002,Russia,8.0.1,1,2017-07-27,stepler33,"Война ""миров""",Эппл не пускает сторонний софт- пора подавать на них в суд.!,War of the Worlds&quot;,"Apple does not let third-party software, it&#39;s time to sue them.!",,
Firefox web browser,iOS,989804926,1700773611,Japan,8.0.1,1,2017-07-27,にとろん2106,何度起動しても落ちる,"落ちまくりですよおお
早く何とかしてえええええ！
iPhoneSE [iOS10.3.3]

追記
iPadでもfirefoxを使っていて、同じように起動後7〜10秒ほどで落ちて使えない状態でした。
そこで他の方のレビューにある｢一旦削除してから再インストールすると直る｣をiPadで試して見たところ、確かに落ちなくなりました！

しかしiPhoneではタブを複数開いているので、削除&再インストールしたくない…

もう少し様子を見て、アップデートで改善される様子がなければiPhoneもこの手段でしょうかねえ。

※さらに追記※
落ちないと思ったのも束の間、再インストールしたiPadでも数分使っただけで落ちまくりになりました。

こんにゃろおおおおおおお！！！","No matter how many times it starts up, it falls","I&#39;m falling down Oh oh yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah! IPhoneSE [iOS 10.3.3] additions I used firefox even on iPad, it fell in about 7 to 10 seconds after startup and it was in a state that I could not use it. So I tried it on the iPad &quot;I delete it once it is reinstalled after reinstalling&quot; on other people&#39;s review, it certainly did not fall off! But since iPhone has multiple tabs open, I do not want to delete &amp; reinstall ... If you look a little more and the situation is not improved by updating, iPhone may be this way too. * Further additions * I also thought that it would not fall, even in a brief period, even after using the reinstalled iPad for only a few minutes it fell off. Konnyaku Oh oh oh! ! !",,
Firefox web browser,iOS,989804926,1700492348,United Kingdom,8.0.1,5,2017-07-27,Wytek1,Great resources utilisation,fast and reliable even with many tabs open!,,,,
Firefox web browser,iOS,989804926,1700573908,France,8.0.1,1,2017-07-27,Gregos78,Plante,Appli inutile qui plante constamment merci elle sert a rien votre app,Plant,Unnecessary app that crashes constantly thank you it serves nothing your app,meh,
Firefox web browser,iOS,989804926,1700448246,Australia,8.0.1,5,2017-07-27,brazha,The best,The best,,,happy,
Firefox web browser,iOS,989804926,1700610857,India,8.0.1,5,2017-07-27,vishu2222,Best Browser,Best Browser...But if u can also add a feature and that is on fb I can't able to select text so plzz add this,,,happy,
Firefox web browser,iOS,989804926,1700605598,"Korea, Republic Of",8.0.1,1,2017-07-27,으아닝,느려진듯..?,"저만그런가요 이번업댓후 무지느려진거 같은데
사이트 로딩이 심하고 검색해도 빈화면에서
한참을 있네요",It seems slow ...?,"I do not think so, but after this upset, it seems to be slowed down.",,
Firefox web browser,iOS,989804926,1700948453,USA,8.0.1,5,2017-07-27,Yourstruly96,Best browser!,Wow this UI is vastly superior to safari ⭐️⭐️⭐️⭐️⭐️,,,,
Firefox web browser,iOS,989804926,1701009261,France,8.0.1,1,2017-07-27,Slecbu,Beug,"App instable, se ferme au bout de quelques secondes... À corriger d'urgence!",Beug,"App unstable, closes after a few seconds ... To be corrected urgently!",,
Firefox web browser,iOS,989804926,1700843473,France,8.0.1,5,2017-07-27,TheL10nGuy,Rapide et pratique,"Super rapide pour ouvrir des pages, et pratique pour gérer plusieurs onglets, synchroniser les mots de passe et les marque-pages avec un ordinateur, que du bon ! 🦊🦊🦊",Fast and convenient,"Super fast to open pages, and convenient to manage multiple tabs, synchronize passwords and bookmarks with a computer, only good! 🦊🦊🦊",,
Firefox web browser,iOS,989804926,1701591976,USA,8.0.1,3,2017-07-28,Jason Reiss,The latest version keeps crashing at start,The latest version keeps crashing at start,,,sad,
Firefox web browser,iOS,989804926,1702049119,USA,8.0.1,1,2017-07-28,cherlbaxter,Cherlbaxter,When is this going to be fixed? It crashes just after I open it. Please fix asap. This is my favorite browser. I need it.,,,sad,
Firefox web browser,iOS,989804926,1701829587,USA,8.0.1,3,2017-07-28,Debater of talkatone and mo+,PDF issue,"When scrolling up and down pdfs, Firefox flickers so badly it gets disorienting.

Page rendering though has been good.",,,sad,
Firefox web browser,iOS,989804926,1701966340,Germany,8.0.1,2,2017-07-28,Damuella,Absturz,"War bisher sehr zufrieden, aber seit ein paar Tagen stürzt Firefox beim Synchronisieren immer ab.",Crash,"Was so far very satisfied, but for a few days Firefox crashes during synchronization.",,
Firefox web browser,iOS,989804926,1702485376,USA,7.5,3,2017-07-28,sacredplace,The app works fine on my iPad,"For some reason I cannot reach Zila on my iPhone anymore. Period

It will not download and only google will show up as my search engine.😤

Help!",,,meh,
Firefox web browser,iOS,989804926,1702533606,Germany,8.0.1,5,2017-07-28,HerrSchwamm,Bester Browser für iOS,"Firefox ist und bleibt der beste Browser! Schnell, elegant und unglaublich nützlich!

Leider ist es unter iOS nicht möglich einen ganz neuen Browser zu programmieren, daher musste hier auch Safari als Herzstück genommen werden.

Ist aber immer noch die beste Alternative zum Safari & hat viel mehr Funktionen. Lohnt sich auf jeden Fall!",Bester Browser für IOS,"Firefox is and remains the best browser! Fast, elegant and incredibly useful! Unfortunately, it is not possible to program a completely new browser under iOS, so Safari had to be taken as the centerpiece. But is still the best alternative to Safari &amp; has much more features. It is definitely worth it!",happy,
Firefox web browser,iOS,989804926,1702403518,United Kingdom,8.0.1,1,2017-07-28,artstu,Awful!,"Laggy & unreliable, for me it's been a terrible browser.",,,angry,
Firefox web browser,iOS,989804926,1702392679,Netherlands,8.0.1,3,2017-07-28,Shady MF,Crashed na laatste update,App crashed na update juli 2017,Crashed after latest update,App crashed na update juli 2017,sad,
Firefox web browser,iOS,989804926,1703109902,France,8.0.1,1,2017-07-29,blackhawk56100,Bug,Ça plante et impossible d'ouvrir l'application.,Bug,It crashes and can not open the application.,angry,
Firefox web browser,iOS,989804926,1702076991,Greece,8.0.1,5,2017-07-28,BeauBasse,The Firefox we all love ❤️,The browser that changed the web!,,,delighted,
Firefox web browser,iOS,989804926,1703703568,China,8.0.1,1,2017-07-29,伍神是你们的爸爸,谁用谁吐血,没见过广告那么多的软件 随便一点就是强制广告插入 点了六七次后才进网页 然后出来又是无限广告乱跳 总之千万不要下 衷心奉劝各位别浪费流量下载这种垃圾无良软件,Who used to vomit blood,Have not seen advertising so much software casually is forced to insert the point of the ads after six or seven times into the page and then out of the infinite advertising is not always under the endless dedication to advise you to waste the traffic to download this garbage unscrupulous software,,
Firefox web browser,iOS,989804926,1703529223,Switzerland,8.0.1,1,2017-07-29,iPad fan 99999,New homepage layout is so bad,"The latest update of the homepage layout looks like kids have played around. Not often I saw such unprofessional, user 'unfriendly' and non logical layout. In general I like Firefox, but this version I will not use!",,,sad,
Firefox web browser,iOS,989804926,1704350297,India,8.0.1,4,2017-07-30,Raahul6,Need some improvement,"I love Mozilla Firefox than any other browsers. But here in iOS Mozilla is not able to adopt with all applications.
Ex. When I download a zip file it should list all possible apps in my mobile to open. ""Documents"" is one of the application which is capable to open a zip file but Firefox is not listing that app once it downloads but browsers does. So I'm still sticking with safari and chrome. Plz add that option. Thanks in advance.",,,meh,
Firefox web browser,iOS,989804926,1704489467,Japan,8.0.1,1,2017-07-30,takky-nok,使えん,"アップデートしても、削除再インストールしても、起動直後に落ちますね。
全く使えません。
改修版リリースかフォールバックいずれかの対応をして下さい。",Tsukaen,"Even if you update, even if you remove and reinstall it, it will be dropped right after startup. I can not use it at all. Please support either a repair release or fallback.",,
Firefox web browser,iOS,989804926,1704792294,Spain,8.0.1,1,2017-07-30,olitf,Se cierra x si sola,No puedo usar Firefox en mi ipadmini4 (iOS actualizado) porque se cierra sola la app a los pocos segundos de abrirla,Closes x if alone,I can not use Firefox on my ipadmini4 (iOS updated) because it closes the app alone within seconds of opening it,,
Firefox web browser,iOS,989804926,1705117363,Taiwan,8.0.1,1,2017-07-30,carry0045,Rev,舊版比較好用！,Rev,Older version is better!,,
Firefox web browser,iOS,989804926,1705443517,USA,8.0.1,1,2017-07-30,Kevin Goodrich,Why,Why is iOS version of Firefox different than Android version?  iOS version doesn't have cookie control.,,,,
Firefox web browser,iOS,989804926,1706310935,USA,8.0.1,1,2017-07-31,Useruser12345678901,Worst update!,Updated to latest version and lost all of my bookmarks!!  Thank you for a worthless update!!,,,angry,
Firefox web browser,iOS,989804926,1706463615,China,8.0.1,5,2017-07-31,炮炮的兵,新版本闪退闪退啊快修复，怎么办不能用了,新版本闪退闪退啊快修复，怎么办不能用了,"The new version of flashback flashback ah fast repair, how can not use","The new version of flashback flashback ah fast repair, how can not use",,
Firefox web browser,iOS,989804926,1706818723,USA,8.0.1,4,2017-07-31,Bob Jones VI,Great,Great alternative to Safari,,,,
Firefox web browser,iOS,989804926,1706758463,USA,8.1,4,2017-07-31,MJH-!,Update v8.1 fixes previous crash problems,"This update fixed the crash on opening and sync crashes of previous versions. Thank you!
--------

Latest update 8.0 crashing when logging in to account to sync on both iPhone 7+ and iPod touch. Unusable.

Update: v.8.0.1 crashes almost immediately upon opening (iOS V.10.3.3). This app is quickly becoming pretty useless for me.",,,meh,
Firefox web browser,iOS,989804926,1706773591,Germany,8.1,5,2017-07-31,Whaletype,Läuft bei mir...,"Version 8.1 (31.07.17), läuft wieder stabil, synchronisiert einwandfrei, deswegen wieder volle Punktzahl, bzw. Sterne. 👍👍

Seit dem Update auf 8.0 mit 10.3.3 nicht. Stürzt dauernd ab. Update dringend erwünscht.

Update auf 8.0.1. keine Besserung. Schade.",Runs with me ...,"Version 8.1 (31.07.17), runs again stable, synchronized impeccably, therefore again full points or stars. 👍👍 Not updating to 8.0 with 10.3.3. Crashes constantly. Update urgently desired. Update to 8.0.1. No improvement. Too bad.",delighted,
Firefox web browser,iOS,989804926,1706774069,Mexico,8.0.1,3,2017-07-31,Sorsdivjus,Disappointed,"I have use Firefox since Netscape died, and it had always serve me well.  But in the last year the browser has become very unresponsive and slow, sooo slow.  That I'm considering replacing it for good.",,,meh,
Firefox web browser,iOS,989804926,1706960618,Germany,8.1,1,2017-07-31,Harryhhtzcv,Funktioniert nach dem gestrigen Update nicht mehr,"Es ist nach dem letzten Update noch schlimmer geworden. Der Bildschirm wird nach dem Aufruf schwarz, dann stürzt es ab. Unglaublicher Murks. Das Mozilla sich das leisten kann. Bitte downgrade auf die vorletzte Version. Die hat perfekt funktioniert.",Does not work after yesterday&#39;s update,"It got worse after the last update. The screen is black after the call, then it crashes. Incredible Murks. The Mozilla can afford it. Please downgrade to the penultimate version. It worked perfectly.",,
Firefox web browser,iOS,989804926,1707621545,USA,8.1,1,2017-08-01,Shraga!bz,Crashes on launch. Can't use it anymore,"If you have many tabs open, don't install this update.
Still crashes... (update 8.1)",,,sad,
Firefox web browser,iOS,989804926,1707259291,USA,8.1,5,2017-08-01,gnomechimpsky,A Browser to Trust,"Mozilla has always been an organization (nonprofit, community-run) that puts functionality, usability, privacy, and security ahead of any other priorities. Suffice it to say, I will always prefer Firefox over its competitors who put advertising revenue above all else.

Working as head of a software company for the last 7 years, we have always required daily company web browsing to be in Firefox (testing in other browsers obviously happens to ensure compatibility in other browsers). But, we just don't trust any other popular browser for our business or daily development.",,,happy,
Firefox web browser,iOS,989804926,1707145568,USA,8.1,5,2017-08-01,Tbro1,Best browser!,"Fixed! Thank you, my go to browser! 👍🏻",,,happy,
Firefox web browser,iOS,989804926,1707516815,China,8.1,3,2017-08-01,limaoshaige,体验不太好,"我电脑端一直用Firefox。而手机版真的不太好用，使用方便性上不如chrome，还有Safari，需要改进。还有现在的手机浏览器语音功能也是要必备了。
给三星是希望你们能做得更好。",Experience is not very good,"I have been using Firefox on my computer side. While the phone version is really not easy to use, the use of convenience as chrome, there Safari, need to improve. There are now mobile phone browser voice function is also necessary. Give Samsung hope that you can do better.",,
Firefox web browser,iOS,989804926,1707312835,Germany,8.1,5,2017-08-01,Megawuff,Läuft wieder rund 👍,"die Abstürze, die die letzten drei Versionen leider dauernd vorkamen, scheinen komplett erledigt zu sein, bei mir läuft Firefox (endlich wieder!) problemlos.",Runs around 👍,"The crashes, unfortunately, the last three versions seem to be completely done, with me runs Firefox (finally again!) Problem-free.",,
Firefox web browser,iOS,989804926,1707126924,Japan,8.1,5,2017-08-01,​ Net_Surfer Nitro,わーい！,"落ちなくなりました！！
ありがとうございます！！",Whoopee,It stopped falling! ! Thank you! !,,
Firefox web browser,iOS,989804926,1706849640,Hungary,8.1,2,2017-07-31,Anyád hulladék,Exit button now,Add exit button now!!!!!!,,,sad,
Firefox web browser,iOS,989804926,1708376425,USA,8.1,1,2017-08-01,andencoth,App continually crashes upon attempting to open!!,"Please fix ASAP!

New update still does not work! App still crashes on attempting to open! This is on an IPAD 4. Please try again!!",,,sad,
Firefox web browser,iOS,989804926,1708052226,USA,8.1,5,2017-08-01,قێڕ,Whey,Whey every one hate Firefox awesome,,,delighted,
Firefox web browser,iOS,989804926,1708384025,Japan,8.1,4,2017-08-01,そらまめ職人,アプリが起動しない人は再インストールしてみよう,"Firefoxのロゴが出た直後にアプリが落ちる症状は、再インストールしたら解消しました。
デスクトップ版Firefoxと同期できるようになって、嬉しい。",Let&#39;s reinstall those who do not start the application,"Symptoms that the application falls just after the Firefox logo has been fixed, once reinstalled. I am glad to be able to synchronize with desktop version Firefox.",,
Firefox web browser,iOS,989804926,1708576975,Canada,8.1,1,2017-08-02,Nickthep,Hate new home page,I don't want all the dang history and icons. I want the old way. Too much junk. Now I'm constantly clearing the history. I may as well delete this and use the equally inadequate Safari on this ios. Not impressed.,,,sad,
Firefox web browser,iOS,989804926,1708736719,USA,8.1,3,2017-08-02,TaylorSwiftFan01313,It's great but I think there's a bug,"The browser is good, but why in the SAM HILL DID THE LATEST UPDATE DELETE EVERY SINGLE BOOKMARK???",,,sad,
Firefox web browser,iOS,989804926,1708851309,Russia,8.1,1,2017-08-02,misha blinov,Отзыв,Помогите семье инженеров сбежать из России.,Review,Help the family of engineers escape from Russia.,,
Firefox web browser,iOS,989804926,1709243997,USA,8.1,5,2017-08-02,Seshamsri,Finally an alternative,Awesome app.,,,,
Firefox web browser,iOS,989804926,1709396285,United Kingdom,8.1,1,2017-08-02,KappaMagna,Needs Focus track blocking integration,"1. Pointless without a direct integration of the functionality of Firefox Focus! Otherwise this browser is just as ad-ridden as any other browser on iOS that is not Safari.

2. Pleeeeeease move the tab switcher button to the bottom toolbar - the current placement is very inconvenient for those of us who are left-handed. Look at Brave Browser's interface; that's how it should be done...",,,,
Firefox web browser,iOS,989804926,1709667658,India,8.1,4,2017-08-02,Manik Sood,"""Open with"" option is missing","While clicking on links in emails the option comes - open in ""Chrome"" or ""safari"". There is no option of ""firefox"". It is very sad.

There should be a default option to open all web links in firefox.",,,meh,
Firefox web browser,iOS,989804926,1710042627,Russia,8.1,5,2017-08-02,Хитрый Кот,Все отлично работает 👍🏻,"Все отлично работает, браузер полностью устраивает 👍🏻",Everything works fine 😉👍,"Everything works fine, the browser is completely satisfied 👍🏻",delighted,
Firefox web browser,iOS,989804926,1710015743,Russia,8.1,5,2017-08-02,Maxim Sl,Лучший браузер !,"Спасибо команде разработчиков за браузер ! Отличный, не побоюсь сказать лучший !",The best browser!,"Thanks to the development team for the browser! Excellent, I&#39;m not afraid to say the best!",,
Firefox web browser,iOS,989804926,1710459579,USA,8.1,4,2017-08-03,"Andrew ""j""",Works great,I love the Firefox browser. This app displays websites correctly when Safari doesn't. The only negative thing which isn't Mozilla's fault can't make this your default browser.,,,happy,
Firefox web browser,iOS,989804926,1710414839,USA,8.1,5,2017-08-03,NoClueNoName,Cool,Why everybody hates this it's better than Google Chrome,,,happy,
Firefox web browser,iOS,989804926,1711214350,USA,8.0.1,1,2017-08-03,psnsux,Not User Friendly,"I have felt nothing but frustration trying to navigate the web with iOS Firefox! I have used Ff for many years on PC, and more recently, my MacBook. That said, trying to go back to a page I was just at, when the browser opens a page in a new window, is impossible. If it is possible, Mozzila has done a terrible job of making that apparent. Also, all the website  pile up into a small group an each one must be removed individually. Seriously?! Someone needs to create a new browser. Firefox has gone the way of Netscape and Internet Explorer.",,,sad,
Firefox web browser,iOS,989804926,1711433650,Russia,8.1,5,2017-08-03,7654vl,Отлично!,На ipad mini (ios 9.3.5) браузер работает замечательно. Спасибо разработчику!,Excellent!,On ipad mini (ios 9.3.5) the browser works great. Thanks to the developer!,,
Firefox web browser,iOS,989804926,1711394134,"Korea, Republic Of",8.1,4,2017-08-03,로꼬우,빠르네요,굿!!,"Well, that was quick.",Good!,,
Firefox web browser,iOS,989804926,1712133157,Germany,8.1.1,1,2017-08-04,rkneschke,always crashes on startup...,...on iphone 7 with latest iOS,,,,
Firefox web browser,iOS,989804926,1711887057,China,8.1.1,5,2017-08-04,🐪关注v.💚公众號（乐玩团）🌿🌿🌿,不错,"🌳无意中发现一份兼职，能利用空闲时间赚钱，～用着还挺好的，✨关.注V💓公众號（乐玩团）🐥里面有视频教程花两分钟看一下就都会了，～不要你任何费用就可以赚到零花銭，无论是学生👱🏻‍♀️、上班族🙎🏻‍♂️或是全职家庭主妇🤰🏻，都可以利用空闲的时间做，一天轻轻松松就能收入80元左右👍，而且操作简单方便，只要有手机都可以随时随地的兼职赚钱。真的棒极了，真心推荐你做！～最近才发现这个，真的很不错哦！～相信你会喜欢上的！建议大家有空都去体验半小时试试，🌇保证你一顿饭钱出来了。～下面就用不着看了，～下面真的没啥子意思了！！！谁都不傻越来越多的人懂得这个，真的是不错的福利。
玩了一段时间，觉得还不错，闲时间的时候玩一玩，可以消遣一下时间 ~ 身边很多朋友在玩，被推荐下载了一个玩玩。操作简单，玩法不错，充满惊喜！~不错一直都觉得不错 ?比以前的好得多多了 很好的游戏很好玩，开心！超好玩的游戏推荐好玩不错非常好玩~这个游戏可以挂机练级，在你忙的时候也可以玩，非常好的一个游戏，推荐大家玩，画面也比上档次，各种副本任务多，让平民也能玩出精彩，比较实在~",Not bad,"🌳 inadvertently found a part-time, can make use of free time to make money, ~ with a very good, ✨ off. Note V 💓 public number (music group) 🐥 inside a video tutorial to spend two minutes to see it will, Do not make any fees you can earn zero flowers, whether students 👱🏻 ♀ ️, office workers 🙎🏻 🙎🏻 ️ or full-time housewives 🤰🏻, can use the free time to do, one day can easily income 80 yuan or so, and easy to operate, as long as there are mobile phones can be anytime, anywhere to make money. Really great, really recommend you do! ~ Recently found this, really good oh! ~ I believe you will love it! It is recommended that you have time to experience half an hour to try to ensure that you meal out of a meal. ~ The following do not need to read, ~ the following really nothing mean! The The Who are not stupid more and more people know this, really is a good benefit. Playing for some time, feel pretty good, free time to play a play, you can enjoy the time ~ a lot of friends around to play, was recommended to download a play. Simple operation, play well, full of surprises! ~ Has always been good to feel better than the previous much better game is very fun, happy! This game can hang up leveling, you can also play when you are busy, very good a game, recommend you play, the screen than the grade, a variety of copies of the task, so that civilians But also can play a wonderful, more real ~",,
Firefox web browser,iOS,989804926,1711910530,Australia,8.1.1,1,2017-08-04,Missxstatic,Not Working Properly,"I just updated the app, it's really slow and not all pages open - they just wouldn't open at all or connect to a server. One page did open but none of the links would open, nor would it open in a new tab.

The app was working fine before the latest update, now it doesn't and everything is slow - trying to select from the menu does nothing, as the whole thing doesn't seem to work.",,,sad,
Firefox web browser,iOS,989804926,1712580567,China,8.1.1,4,2017-08-04,老堅,无法同步pc版,pc版火狐已有帐号，但登陆iOS版火狐却无法验证，要重新注册！好假！,Can not synchronize pc version,"Pc version of Firefox has an account, but landing iOS version of Firefox can not verify, to re-register! Good fake!",,
Firefox web browser,iOS,989804926,1710898629,Thailand,8.1,5,2017-08-03,Shoppingonline,//,&&,,,,
Firefox web browser,iOS,989804926,1713142750,USA,8.1.1,1,2017-08-04,andencoth,App continually crashes upon attempting to open!!,"Sorry, but even this Aug. 3rd update does not work!! Still crashes when attempting to open! Latest ios on iPad 4.
Help!!
--------------------------------------------------------------

Please fix ASAP!

New update still does not work! App still crashes on attempting to open! This is on an IPAD 4. Please try again!!",,,sad,
Firefox web browser,iOS,989804926,1712936207,USA,8.1.1,5,2017-08-04,ممدوح بن فهد,ممتاز وجميل,رائع ومميز,Prominent ujmyl,Gorgeous and distinctive,,
